body_type,daysonmarket,fuel_type,has_accidents,highway_fuel_economy,horsepower,is_new,make_name,mileage,price,seller_rating,year
Sedan,418,Gasoline,False,34.0,175.0,False,Subaru,40222.0,17000.0,3.631578947368421,2017
SUV / Crossover,244,Gasoline,False,21.0,375.0,False,Ford,37958.0,45900.0,4.714285714285714,2019
Sedan,61,Gasoline,False,40.0,147.0,False,Hyundai,21289.0,15075.0,4.545454545454546,2020
SUV / Crossover,6,Gasoline,False,28.0,175.0,False,Hyundai,14075.0,18991.0,4.258064516129032,2017
Sedan,6,Gasoline,False,24.0,305.0,False,Lincoln,39191.0,25900.0,4.714285714285714,2018
Convertible,75,Gasoline,False,28.0,362.0,False,Mercedes-Benz,10873.0,61600.0,4.131578947368421,2017
SUV / Crossover,74,Gasoline,True,26.0,164.0,False,Hyundai,16977.0,16444.0,3.631578947368421,2018
SUV / Crossover,277,Gasoline,False,21.0,355.0,False,Chevrolet,40805.0,39900.0,4.714285714285714,2019
SUV / Crossover,7,Gasoline,False,28.0,176.0,False,Toyota,23993.0,22888.0,3.631578947368421,2018
SUV / Crossover,76,Gasoline,True,22.0,325.0,False,INFINITI,58620.0,27900.0,4.131578947368421,2017
Sedan,67,Gasoline,False,37.0,147.0,False,Hyundai,37165.0,12888.0,3.631578947368421,2018
SUV / Crossover,31,Gasoline,True,26.0,170.0,False,Subaru,146665.0,5900.0,4.115384615384615,2010
SUV / Crossover,19,Gasoline,True,32.0,170.0,False,Nissan,30396.0,17415.0,4.545454545454546,2017
Sedan,6,Gasoline,True,26.0,270.0,False,Nissan,152677.0,4999.0,4.343283582089552,2007
SUV / Crossover,48,Gasoline,False,26.0,164.0,False,Hyundai,35376.0,18888.0,3.631578947368421,2017
Convertible,21,Gasoline,True,28.0,150.0,False,Volkswagen,40270.0,9015.0,4.545454545454546,2008
Sedan,27,Gasoline,False,25.0,550.0,False,Porsche,15835.0,99800.0,4.131578947368421,2018
SUV / Crossover,6,Gasoline,False,22.0,302.0,False,Mercedes-Benz,59167.0,31900.0,4.131578947368421,2017
SUV / Crossover,4,Gasoline,False,24.0,354.0,False,Audi,14624.0,45990.0,4.441176470588236,2018
Sedan,35,Gasoline,True,34.0,240.0,False,Ford,157485.0,4900.0,4.115384615384615,2013
Sedan,35,Gasoline,False,37.0,147.0,False,Hyundai,71682.0,10851.0,4.258064516129032,2017
Pickup Truck,15,Gasoline,False,18.0,450.0,False,Ford,5029.0,66990.0,4.441176470588236,2018
SUV / Crossover,32,Gasoline,False,25.0,164.0,False,Hyundai,45781.0,14326.0,4.545454545454546,2014
Sedan,8,Gasoline,True,28.0,268.0,False,Lexus,69990.0,15120.0,4.545454545454546,2012
Minivan,24,Gasoline,False,23.0,240.0,False,Honda,153896.0,3899.0,4.343283582089552,2003
SUV / Crossover,6,Gasoline,True,28.0,240.0,False,BMW,27873.0,29600.0,4.131578947368421,2017
Sedan,12,Gasoline,False,33.0,241.60205479452054,False,Hyundai,26249.0,13989.0,3.631578947368421,2017
Sedan,8,Gasoline,False,26.0,263.0,False,Cadillac,152940.0,4999.0,4.343283582089552,2008
Sedan,6,Gasoline,False,23.0,221.0,False,Mercedes-Benz,191450.0,3999.0,4.343283582089552,2005
SUV / Crossover,32,Gasoline,False,26.0,260.0,False,Nissan,90844.0,14715.0,4.545454545454546,2015
SUV / Crossover,52,Gasoline,False,25.0,181.0,False,Kia,42192.0,14991.0,4.258064516129032,2017
SUV / Crossover,77,Gasoline,True,27.0,170.0,False,Nissan,158808.0,4999.0,4.343283582089552,2010
SUV / Crossover,242,Gasoline,False,22.0,355.0,False,Chevrolet,42699.0,37900.0,4.714285714285714,2018
SUV / Crossover,89,Gasoline,True,26.0,185.0,False,Hyundai,82225.0,13991.0,4.258064516129032,2018
Coupe,60,Gasoline,True,27.0,201.0,False,Hyundai,73721.0,11887.0,3.631578947368421,2016
SUV / Crossover,96,Gasoline,False,19.0,210.0,False,Jeep,153175.0,3899.0,4.343283582089552,2005
SUV / Crossover,26,Gasoline,False,19.0,205.0,False,Jeep,48988.0,19990.0,4.441176470588236,2008
SUV / Crossover,69,Gasoline,False,30.0,141.0,False,Nissan,53182.0,16997.0,3.631578947368421,2017
SUV / Crossover,40,Gasoline,False,27.0,220.0,False,Audi,31914.0,27990.0,4.441176470588236,2017
Hatchback,41,Gasoline,False,33.0,220.0,False,Volkswagen,42165.0,20800.0,4.131578947368421,2016
SUV / Crossover,31,Gasoline,True,27.0,170.0,False,Nissan,121200.0,4900.0,4.115384615384615,2010
Sedan,57,Gasoline,False,34.0,185.0,False,Kia,15141.0,15791.0,4.258064516129032,2018
Sedan,6,Gasoline,False,24.0,305.0,False,Lincoln,40851.0,27900.0,4.714285714285714,2019
Sedan,236,Gasoline,True,35.0,109.0,False,Nissan,51287.0,7344.0,4.545454545454546,2015
Sedan,15,Gasoline,False,38.0,147.0,False,Hyundai,44735.0,12888.0,3.631578947368421,2018
SUV / Crossover,192,Gasoline,True,26.0,200.0,False,Volkswagen,50365.0,13995.0,4.545454545454546,2016
Sedan,81,Gasoline,False,29.0,241.0,False,Mercedes-Benz,20240.0,29900.0,4.131578947368421,2017
SUV / Crossover,54,Gasoline,False,21.0,420.0,False,GMC,27690.0,49900.0,4.714285714285714,2019
Sedan,43,Gasoline,False,33.0,450.0,False,Audi,46078.0,45790.0,4.441176470588236,2018
Sedan,8,Gasoline,False,36.0,173.0,False,Kia,85871.0,9783.0,4.545454545454546,2015
SUV / Crossover,139,Gasoline,False,25.0,166.0,False,Toyota,129297.0,6991.0,4.258064516129032,2007
Sedan,1,Gasoline,False,34.0,185.0,False,Kia,21401.0,16889.0,3.631578947368421,2018
Sedan,20,Gasoline,False,33.0,147.0,False,Hyundai,45300.0,12888.0,3.631578947368421,2018
Sedan,46,Gasoline,False,36.0,184.0,False,Chrysler,51335.0,12995.0,4.545454545454546,2015
Coupe,4,Gasoline,True,25.0,275.0,False,Cadillac,66828.0,4995.0,5.0,2000
SUV / Crossover,169,Gasoline,True,26.0,185.0,False,Hyundai,66259.0,12391.0,4.258064516129032,2017
Sedan,12,Gasoline,False,38.0,182.0,False,Nissan,114754.0,7999.0,4.343283582089552,2013
Wagon,378,Gasoline,False,33.0,175.0,False,Subaru,40190.0,18662.0,3.631578947368421,2016
SUV / Crossover,27,Gasoline,False,22.0,469.0,False,Mercedes-Benz,8865.0,58800.0,4.131578947368421,2018
SUV / Crossover,67,Diesel,False,26.0,241.60205479452054,False,GMC,236060.0,4649.0,4.343283582089552,1999
Sedan,378,Gasoline,False,34.0,240.0,False,BMW,50804.0,18773.0,3.631578947368421,2016
SUV / Crossover,25,Gasoline,False,20.0,300.0,False,Acura,107241.0,8900.0,4.115384615384615,2007
SUV / Crossover,35,Gasoline,True,26.0,164.0,False,Hyundai,28385.0,16351.0,4.258064516129032,2017
SUV / Crossover,0,Gasoline,False,25.0,333.0,False,Audi,15702.0,49990.0,4.441176470588236,2018
Pickup Truck,118,Gasoline,False,18.0,241.60205479452054,False,Toyota,150304.0,4499.0,4.343283582089552,2002
Sedan,6,Gasoline,False,33.0,252.0,False,Audi,39340.0,32690.0,4.441176470588236,2018
SUV / Crossover,6,Gasoline,False,25.0,252.0,False,Audi,41742.0,34600.0,4.131578947368421,2017
SUV / Crossover,6,Gasoline,True,22.0,302.0,False,Mercedes-Benz,29350.0,34800.0,4.131578947368421,2017
SUV / Crossover,30,Gasoline,False,26.0,185.0,False,Hyundai,10402.0,19850.0,4.258064516129032,2017
SUV / Crossover,14,Gasoline,False,32.0,170.0,False,Subaru,65921.0,14995.0,4.545454545454546,2014
Pickup Truck,105,Gasoline,False,22.0,345.0,False,Dodge,340003.0,4899.0,4.343283582089552,2006
Hatchback,6,Gasoline,True,25.0,350.0,False,Ford,53292.0,29990.0,4.441176470588236,2016
SUV / Crossover,36,Gasoline,False,28.0,240.0,False,BMW,111823.0,10499.0,4.166666666666667,2013
SUV / Crossover,31,Gasoline,True,25.0,160.0,False,Honda,116673.0,8995.0,4.545454545454546,2005
SUV / Crossover,60,Gasoline,False,27.0,241.0,False,Mercedes-Benz,9520.0,38800.0,4.131578947368421,2019
Minivan,39,Gasoline,True,28.0,280.0,False,Honda,37508.0,27499.0,4.343283582089552,2018
SUV / Crossover,203,Gasoline,False,26.0,355.0,False,GMC,49522.0,38900.0,4.714285714285714,2018
SUV / Crossover,325,Gasoline,False,24.0,264.0,False,Hyundai,55030.0,16285.0,3.631578947368421,2016
Sedan,53,Diesel,False,43.0,150.0,False,Audi,15305.0,17800.0,4.131578947368421,2015
Sedan,76,Gasoline,False,33.0,185.0,False,Kia,44824.0,14495.0,4.545454545454546,2019
Sedan,52,Gasoline,False,23.0,420.0,False,Genesis,22151.0,35791.0,4.258064516129032,2017
SUV / Crossover,104,Gasoline,True,24.0,185.0,False,Hyundai,148656.0,4999.0,4.343283582089552,2007
Minivan,70,Gasoline,True,23.0,244.0,False,Kia,117787.0,4999.0,4.343283582089552,2009
Sedan,70,Gasoline,False,26.0,263.0,False,Hyundai,82873.0,6689.0,4.545454545454546,2006
SUV / Crossover,20,Gasoline,False,26.0,164.0,False,Hyundai,6005.0,17444.0,3.631578947368421,2017
Sedan,127,Gasoline,True,25.0,228.0,False,Mercedes-Benz,108638.0,7500.0,4.115384615384615,2010
Sedan,64,Gasoline,False,33.0,185.0,False,Kia,44866.0,14480.0,4.545454545454546,2019
SUV / Crossover,6,Gasoline,False,26.0,220.0,False,Audi,27691.0,28990.0,4.441176470588236,2017
SUV / Crossover,61,Gasoline,False,22.0,270.0,False,Lexus,183620.0,8399.0,4.343283582089552,2009
SUV / Crossover,77,Gasoline,False,26.0,164.0,False,Hyundai,38957.0,15991.0,4.258064516129032,2017
Sedan,20,Gasoline,True,26.0,290.0,False,Nissan,85882.0,8990.0,4.441176470588236,2012
Sedan,47,Gasoline,False,38.0,138.0,False,Chevrolet,48915.0,7691.0,4.258064516129032,2014
Sedan,67,Gasoline,False,33.0,241.60205479452054,False,Hyundai,16734.0,15432.0,4.545454545454546,2020
SUV / Crossover,18,Gasoline,False,26.0,127.0,False,Toyota,128146.0,4999.0,4.343283582089552,1999
SUV / Crossover,0,Gasoline,False,25.0,191.0,False,Kia,60177.0,16150.0,4.545454545454546,2015
Sedan,3,Gasoline,False,37.0,147.0,False,Hyundai,26932.0,14288.0,3.631578947368421,2018
Sedan,40,Gasoline,True,34.0,138.0,False,Hyundai,94196.0,4899.0,4.343283582089552,2010
SUV / Crossover,54,Flex Fuel Vehicle,False,22.0,355.0,False,Chevrolet,66078.0,31900.0,4.714285714285714,2016
SUV / Crossover,10,Gasoline,False,20.0,400.0,False,INFINITI,63890.0,26990.0,4.441176470588236,2014
Sedan,7,Gasoline,True,33.0,144.0,False,Mazda,62780.0,8626.0,4.545454545454546,2011
Wagon,75,Gasoline,True,33.0,248.0,False,BMW,52052.0,26900.0,4.131578947368421,2018
SUV / Crossover,15,Gasoline,False,26.0,164.0,False,Hyundai,43135.0,17386.0,3.631578947368421,2017
Sedan,28,Gasoline,False,38.0,147.0,False,Hyundai,42591.0,12888.0,3.631578947368421,2017
SUV / Crossover,259,Gasoline,False,25.0,164.0,False,Hyundai,30123.0,17594.0,3.631578947368421,2019
SUV / Crossover,41,Gasoline,False,26.0,295.0,False,Toyota,37771.0,28900.0,4.131578947368421,2017
Sedan,77,Gasoline,False,24.0,365.0,False,Genesis,22353.0,34991.0,4.258064516129032,2017
Sedan,3,Gasoline,False,30.0,241.0,False,Mercedes-Benz,5330.0,43900.0,4.131578947368421,2019
SUV / Crossover,4,Gasoline,False,26.0,164.0,False,Hyundai,58892.0,14295.0,4.258064516129032,2016
Wagon,6,Gasoline,False,27.0,211.0,False,Audi,61173.0,10990.0,4.441176470588236,2010
SUV / Crossover,34,Gasoline,True,26.0,269.0,False,Toyota,192402.0,5899.0,4.343283582089552,2008
Sedan,56,Gasoline,False,33.0,147.0,False,Hyundai,61322.0,10691.0,4.258064516129032,2017
Sedan,40,Hybrid,False,41.0,188.0,False,Ford,22075.0,19648.0,4.142857142857143,2019
Sedan,35,Gasoline,False,39.0,140.0,False,Honda,143294.0,7500.0,4.115384615384615,2013
SUV / Crossover,6,Gasoline,True,22.0,362.0,False,Mercedes-Benz,23341.0,46800.0,4.131578947368421,2017
SUV / Crossover,67,Gasoline,False,23.0,290.0,False,Ford,55618.0,27800.0,4.131578947368421,2017
Sedan,28,Gasoline,False,34.0,274.0,False,Kia,129283.0,7500.0,4.115384615384615,2012
Coupe,25,Gasoline,True,27.0,265.0,False,Audi,147899.0,7999.0,4.343283582089552,2010
Sedan,76,Gasoline,False,33.0,138.0,False,Hyundai,132020.0,3995.0,4.545454545454546,2008
SUV / Crossover,57,Gasoline,False,33.0,148.0,False,Subaru,75726.0,11990.0,4.258064516129032,2014
Sedan,13,Gasoline,True,38.0,145.0,False,Hyundai,69366.0,9999.0,4.343283582089552,2016
Sedan,208,Gasoline,False,38.0,179.0,False,Nissan,37382.0,13990.0,4.258064516129032,2018
Minivan,48,Flex Fuel Vehicle,True,25.0,283.0,False,Dodge,113992.0,6999.0,4.343283582089552,2012
Sedan,11,Gasoline,True,33.0,190.0,False,BMW,64193.0,4999.0,4.343283582089552,1996
Wagon,5,Gasoline,False,30.0,170.0,False,Chevrolet,120863.0,4999.0,4.343283582089552,1993
Sedan,74,Gasoline,False,36.0,184.0,False,Mazda,25262.0,14996.0,3.631578947368421,2018
Coupe,81,Gasoline,False,30.0,354.0,False,Audi,11750.0,44800.0,4.131578947368421,2018
Convertible,45,Gasoline,False,27.0,200.0,False,Audi,90269.0,9990.0,4.441176470588236,2009
SUV / Crossover,45,Gasoline,False,27.0,185.0,False,Hyundai,22045.0,19391.0,4.258064516129032,2019
Minivan,24,Gasoline,False,23.0,244.0,False,Honda,114440.0,8495.0,4.545454545454546,2010
Sedan,10,Gasoline,True,38.0,145.0,False,Hyundai,96104.0,7444.0,3.631578947368421,2014
SUV / Crossover,22,Gasoline,False,23.0,300.0,False,Lincoln,110633.0,12900.0,4.714285714285714,2016
SUV / Crossover,68,Gasoline,False,26.0,164.0,False,Hyundai,42278.0,16888.0,3.631578947368421,2017
Sedan,30,Gasoline,False,38.0,147.0,False,Hyundai,30073.0,12751.0,4.258064516129032,2017
Sedan,31,Gasoline,False,41.0,147.0,False,Hyundai,6795.0,16776.0,3.631578947368421,2020
Sedan,81,Gasoline,True,22.0,454.0,False,BMW,27861.0,53800.0,4.131578947368421,2018
SUV / Crossover,244,Gasoline,False,21.0,355.0,False,Chevrolet,25714.0,43900.0,4.714285714285714,2019
SUV / Crossover,1,Gasoline,False,26.0,164.0,False,Hyundai,8839.0,17459.0,3.631578947368421,2017
Sedan,28,Gasoline,,34.0,175.0,True,Ford,47846.74954561977,17963.0,4.142857142857143,2020
SUV / Crossover,25,Gasoline,False,20.0,285.0,False,Jeep,31552.0,33990.0,4.441176470588236,2017
Sedan,57,Gasoline,False,34.0,170.0,False,Volkswagen,29659.0,17200.0,4.131578947368421,2017
Sedan,29,Gasoline,False,39.0,182.0,False,Nissan,51498.0,14995.0,4.545454545454546,2017
SUV / Crossover,40,Gasoline,False,24.0,291.0,False,Hyundai,19100.0,40591.0,4.258064516129032,2020
Sedan,63,Gasoline,False,30.0,268.0,False,Lexus,34091.0,28800.0,4.131578947368421,2017
Sedan,81,Gasoline,False,31.0,252.0,False,Audi,38292.0,24900.0,4.131578947368421,2017
SUV / Crossover,19,Gasoline,False,28.0,176.0,False,Toyota,16935.0,20990.0,4.441176470588236,2018
SUV / Crossover,31,Gasoline,False,26.0,172.0,False,Jeep,82015.0,8887.0,3.631578947368421,2013
Sedan,64,Gasoline,False,33.0,185.0,False,Kia,44010.0,14730.0,4.545454545454546,2019
SUV / Crossover,97,Gasoline,False,26.0,164.0,False,Hyundai,28292.0,16891.0,4.258064516129032,2017
Sedan,5,Gasoline,,33.0,241.60205479452054,True,Hyundai,5.0,17421.0,3.631578947368421,2021
Sedan,74,Gasoline,False,33.0,138.0,False,Hyundai,57483.0,5749.0,4.343283582089552,2007
SUV / Crossover,26,Gasoline,False,30.0,180.0,False,Jeep,25602.0,22900.0,5.0,2018
SUV / Crossover,77,Gasoline,False,26.0,208.0,False,Mercedes-Benz,51014.0,19999.0,4.343283582089552,2015
Sedan,28,Gasoline,,29.0,245.0,True,Ford,47846.74954561977,20923.0,4.142857142857143,2020
Sedan,34,Gasoline,False,23.0,340.0,False,Chrysler,134661.0,5999.0,4.343283582089552,2006
Sedan,6,Gasoline,True,27.0,211.0,False,Audi,71129.0,9990.0,4.441176470588236,2010
Convertible,59,Gasoline,False,19.0,433.0,False,Maserati,29433.0,35691.0,4.258064516129032,2010
Sedan,46,Gasoline,,29.0,245.0,True,Ford,5.0,20923.0,4.142857142857143,2020
SUV / Crossover,76,Gasoline,True,26.0,295.0,False,INFINITI,43461.0,26400.0,4.131578947368421,2017
Pickup Truck,47,Gasoline,False,16.0,300.0,False,Ford,329145.0,8995.0,4.545454545454546,2007
SUV / Crossover,36,Gasoline,False,23.0,290.0,False,Jeep,100167.0,11458.0,3.631578947368421,2012
Sedan,60,Gasoline,True,38.0,138.0,False,Chevrolet,153576.0,4900.0,4.115384615384615,2012
Sedan,54,Gasoline,False,40.0,147.0,False,Hyundai,16847.0,16705.0,4.545454545454546,2020
Sedan,47,Gasoline,False,33.0,252.0,False,Audi,16759.0,28890.0,4.441176470588236,2017
Sedan,13,Gasoline,True,31.0,175.0,False,Mercury,73676.0,5999.0,4.343283582089552,2010
Sedan,28,Gasoline,,34.0,175.0,True,Ford,3.0,17974.0,4.142857142857143,2020
Minivan,17,Gasoline,False,24.0,276.0,False,Kia,104796.0,9300.0,4.115384615384615,2015
Sedan,21,Gasoline,False,27.0,160.0,False,Mitsubishi,128004.0,5999.0,4.343283582089552,2009
Sedan,40,Gasoline,False,38.0,147.0,False,Hyundai,69377.0,10251.0,4.258064516129032,2018
Sedan,17,Gasoline,False,40.0,158.0,False,Honda,35817.0,14749.0,4.343283582089552,2017
Sedan,4,Gasoline,,33.0,241.60205479452054,True,Hyundai,5.0,17421.0,3.631578947368421,2021
Hatchback,133,Gasoline,True,40.0,174.0,False,Honda,32202.0,16888.0,3.631578947368421,2018
Coupe,4,Gasoline,True,28.0,362.0,False,Mercedes-Benz,26246.0,41200.0,4.131578947368421,2017
SUV / Crossover,35,Gasoline,False,27.0,185.0,False,Hyundai,12437.0,21991.0,4.258064516129032,2019
Wagon,11,Gasoline,False,27.0,170.0,False,Subaru,156579.0,4999.0,4.343283582089552,2009
Sedan,12,Gasoline,False,33.0,252.0,False,Audi,19170.0,29990.0,4.441176470588236,2018
Sedan,4,Gasoline,,33.0,241.60205479452054,True,Hyundai,5.0,17421.0,3.631578947368421,2021
Sedan,38,Gasoline,False,37.0,147.0,False,Hyundai,34892.0,12951.0,4.258064516129032,2017
Van,77,Gasoline,True,29.0,178.0,False,Ford,105724.0,10980.0,4.0,2015
Coupe,7,Gasoline,False,35.0,132.0,False,Hyundai,26670.0,13900.0,4.131578947368421,2017
SUV / Crossover,53,Flex Fuel Vehicle,False,22.0,355.0,False,Chevrolet,41077.0,39995.0,4.125,2017
SUV / Crossover,38,Gasoline,True,29.0,182.0,False,Chevrolet,83866.0,10478.0,3.631578947368421,2014
SUV / Crossover,28,Gasoline,False,28.0,175.0,False,Hyundai,31228.0,17773.0,3.631578947368421,2017
SUV / Crossover,32,Gasoline,True,27.0,185.0,False,Hyundai,37001.0,19349.0,1.0,2019
Sedan,8,Flex Fuel Vehicle,True,30.0,300.0,False,Chevrolet,86773.0,10055.0,4.545454545454546,2016
SUV / Crossover,15,Gasoline,True,28.0,175.0,False,Hyundai,22813.0,16991.0,4.258064516129032,2017
Sedan,24,Gasoline,False,30.0,140.0,False,Saturn,74301.0,4499.0,4.343283582089552,2004
Sedan,15,Gasoline,True,38.0,147.0,False,Hyundai,33070.0,12685.0,3.631578947368421,2017
SUV / Crossover,39,Hybrid,False,30.0,194.0,False,Toyota,21397.0,24488.0,4.7,2018
SUV / Crossover,12,Gasoline,False,28.0,220.0,False,Audi,61002.0,18990.0,4.441176470588236,2015
Sedan,14,Gasoline,False,39.0,203.0,False,Toyota,66053.0,19995.0,4.125,2019
Convertible,571,Gasoline,False,23.0,225.0,False,BMW,73498.0,8999.0,4.343283582089552,2006
Sedan,4,Gasoline,True,33.0,220.0,False,Audi,10175.0,25990.0,4.441176470588236,2018
SUV / Crossover,243,Gasoline,False,21.0,355.0,False,Chevrolet,22015.0,44900.0,4.714285714285714,2019
SUV / Crossover,244,Gasoline,False,21.0,355.0,False,Chevrolet,22632.0,44900.0,4.714285714285714,2019
Sedan,204,Gasoline,False,37.0,147.0,False,Hyundai,41274.0,12796.0,3.631578947368421,2019
Wagon,46,Gasoline,False,30.0,170.0,False,Volkswagen,17371.0,21900.0,4.131578947368421,2017
SUV / Crossover,14,Gasoline,False,25.0,295.0,False,Jeep,37875.0,28600.0,4.131578947368421,2018
Sedan,64,Gasoline,False,33.0,185.0,False,Kia,47771.0,14630.0,4.545454545454546,2019
SUV / Crossover,42,Gasoline,False,26.0,241.60205479452054,False,Jeep,81753.0,9999.0,4.7,2014
Sedan,57,Gasoline,False,34.0,170.0,False,Volkswagen,35504.0,16900.0,4.131578947368421,2017
Sedan,61,Gasoline,False,40.0,147.0,False,Hyundai,17853.0,16915.0,4.545454545454546,2020
Pickup Truck,41,Gasoline,False,25.0,142.0,False,Toyota,76050.0,14899.0,4.343283582089552,1999
SUV / Crossover,6,Gasoline,False,24.0,241.0,False,Jeep,64911.0,19991.0,4.258064516129032,2015
SUV / Crossover,90,Gasoline,True,28.0,176.0,False,Kia,81186.0,8500.0,4.115384615384615,2011
SUV / Crossover,19,Gasoline,False,25.0,333.0,False,Audi,31713.0,44990.0,4.441176470588236,2018
SUV / Crossover,3,Gasoline,False,22.0,302.0,False,Mercedes-Benz,22631.0,36800.0,4.131578947368421,2017
Sedan,34,Gasoline,False,39.0,203.0,False,Toyota,26665.0,18989.0,4.7,2019
SUV / Crossover,22,Gasoline,False,21.0,420.0,False,Cadillac,69463.0,40995.0,4.125,2015
Sedan,52,Gasoline,False,37.0,147.0,False,Hyundai,17992.0,13991.0,4.258064516129032,2017
Sedan,59,Gasoline,True,25.0,255.0,False,Cadillac,143259.0,4899.0,4.343283582089552,2007
SUV / Crossover,1,Gasoline,False,22.0,265.0,False,Ford,243327.0,2999.0,4.115384615384615,2008
Sedan,28,Gasoline,False,20.0,552.0,False,BMW,33479.0,57800.0,4.131578947368421,2017
Pickup Truck,8,Gasoline,True,22.0,395.0,False,RAM,51620.0,26925.0,4.545454545454546,2017
SUV / Crossover,20,Gasoline,True,26.0,260.0,False,Nissan,47804.0,17999.0,4.343283582089552,2016
Minivan,38,Gasoline,False,23.0,197.0,False,Chrysler,149743.0,8995.0,5.0,2008
SUV / Crossover,57,Gasoline,False,26.0,185.0,False,Kia,89923.0,11991.0,4.258064516129032,2016
SUV / Crossover,21,Gasoline,,35.0,203.0,True,Toyota,3.0,24318.0,4.7,2020
SUV / Crossover,102,Gasoline,False,32.0,170.0,False,Chevrolet,22816.0,17900.0,5.0,2018
Coupe,76,Gasoline,False,24.0,485.0,False,Dodge,9024.0,44800.0,4.131578947368421,2019
Sedan,62,Gasoline,False,33.0,147.0,False,Hyundai,110.0,17888.0,3.631578947368421,2020
Sedan,39,Gasoline,True,35.0,200.0,False,Hyundai,82001.0,7999.0,4.343283582089552,2012
Sedan,132,Gasoline,,41.0,120.0,True,Hyundai,15.0,17902.0,3.631578947368421,2020
Sedan,61,Gasoline,False,40.0,147.0,False,Hyundai,20603.0,16595.0,4.545454545454546,2020
SUV / Crossover,0,Gasoline,False,28.0,200.0,False,Audi,19616.0,28990.0,4.441176470588236,2017
Coupe,4,Gasoline,False,27.0,292.0,False,Audi,14683.0,41990.0,4.441176470588236,2018
Sedan,17,Gasoline,False,36.0,185.0,False,Hyundai,22069.0,14889.0,3.631578947368421,2017
SUV / Crossover,106,Gasoline,False,26.0,185.0,False,Hyundai,36266.0,17891.0,4.258064516129032,2017
Pickup Truck,15,Gasoline,True,26.0,181.0,False,Chevrolet,69115.0,14980.0,4.0,2017
SUV / Crossover,35,Gasoline,False,28.0,175.0,False,Hyundai,55732.0,18491.0,4.258064516129032,2017
SUV / Crossover,24,Gasoline,True,21.0,220.0,False,Toyota,216954.0,3999.0,4.343283582089552,2002
SUV / Crossover,378,Gasoline,False,28.0,240.0,False,BMW,49380.0,20776.0,3.631578947368421,2016
SUV / Crossover,63,Gasoline,False,21.0,365.0,False,Lincoln,22652.0,28900.0,4.714285714285714,2019
SUV / Crossover,35,Gasoline,False,26.0,185.0,False,Hyundai,38847.0,17551.0,4.258064516129032,2017
Sedan,13,Flex Fuel Vehicle,False,29.0,305.0,False,Chevrolet,87465.0,14791.0,4.545454545454546,2016
Sedan,41,Gasoline,False,37.0,147.0,False,Hyundai,17526.0,14889.0,3.631578947368421,2018
Sedan,63,Gasoline,False,26.0,305.0,False,Lincoln,97882.0,19900.0,4.714285714285714,2019
Minivan,55,Flex Fuel Vehicle,True,25.0,283.0,False,Dodge,36103.0,14499.0,4.166666666666667,2017
SUV / Crossover,19,Gasoline,False,20.0,300.0,False,Acura,70122.0,10990.0,4.441176470588236,2008
Sedan,43,Gasoline,,34.0,202.0,True,Toyota,100.0,24019.0,4.7,2020
Van,43,Diesel,False,27.0,161.0,False,Mercedes-Benz,184030.0,23899.0,4.343283582089552,2016
Sedan,6,Gasoline,False,33.0,252.0,False,Audi,12014.0,34990.0,4.441176470588236,2018
SUV / Crossover,24,Gasoline,False,26.0,172.0,False,Jeep,54355.0,11997.0,3.631578947368421,2016
SUV / Crossover,38,Gasoline,False,26.0,164.0,False,Hyundai,47558.0,15791.0,4.258064516129032,2017
Sedan,11,Gasoline,True,31.0,190.0,False,Honda,166370.0,6999.0,4.343283582089552,2010
Wagon,3,Gasoline,False,30.0,300.0,False,BMW,49161.0,21900.0,4.131578947368421,2016
